"widget","lb_FragmentMiniBrowser","ALL","ja","切り取りミニブラウザ"
"widget","lb_FragmentMiniBrowser","ALL","zh","截取迷你浏览器"
"widget","lb_MiniBrowser","ALL","ALL","MiniBrowser"
"widget","lb_MiniBrowser","ALL","ja","ミニブラウザ"
"widget","lb_MiniBrowser","ALL","zh","迷你浏览器"
"widget","lb_MultiRssReader","ALL","ALL","Multi-RSS Reader"
"widget","lb_MultiRssReader","ALL","ja","まとめてRSSリーダー"
"widget","lb_MultiRssReader","ALL","zh","复合RSS阅读器"
"widget","lb_RssReader","ALL","ALL","RSS Reader"
"widget","lb_RssReader","ALL","ja","RSSリーダー"
"widget","lb_RssReader","ALL","zh","RSS阅读器"
"widget","lb_Ticker","ALL","ALL","Ticker"
"widget","lb_Ticker","ALL","ja","ティッカー"
"widget","lb_Ticker","ALL","zh","电光广告牌"
"widget","lb_additionalCss","ALL","ALL","Additional CSS"
"widget","lb_additionalCss","ALL","ja","追加CSS"
"widget","lb_additionalCss","ALL","zh","追加CSS"
"widget","lb_authType","ALL","ALL","Authentication Type"
"widget","lb_authType","ALL","ja","認証タイプ"
"widget","lb_authType","ALL","zh","认证类型"
"widget","lb_cacheLifeTimeMinute","ALL","ALL","Cache Life Time(Minute）"
"widget","lb_cacheLifeTimeMinute","ALL","ja","キャッシュ有効期間（分）"
"widget","lb_cacheLifeTimeMinute","ALL","zh","缓存有效期间（分）"
"widget","lb_cacheSelectElement","ALL","ALL","Use Cache"
"widget","lb_cacheSelectElement","ALL","ja","選択した要素をキャッシュする"
"widget","lb_cacheSelectElement","ALL","zh","使用缓存"
"widget","lb_categoryDisplay","ALL","ALL","Display by category"
"widget","lb_categoryDisplay","ALL","ja","カテゴリ別表示"
"widget","lb_categoryDisplay","ALL","zh","按分类表示"
"widget","lb_charset","ALL","ALL","Character Set"
"widget","lb_charset","ALL","ja","文字セット"
"widget","lb_charset","ALL","zh","编码"
"widget","lb_dateDisplay","ALL","ALL","Display/undisplay date desctiption"
"widget","lb_dateDisplay","ALL","ja","詳細日時表示/非表示"
"widget","lb_dateDisplay","ALL","zh","详细日期的表示/非表示"
"widget","lb_dateDisplayKey","ALL","ALL","Display/undisplay date desctiption(T)"
"widget","lb_dateDisplayKey","ALL","ja","詳細日時表示/非表示(T)"
"widget","lb_dateDisplayKey","ALL","zh","详细日期的表示/非表示(T)"
"widget","lb_dateTimeFormat","ALL","ALL","Date format"
"widget","lb_dateTimeFormat","ALL","ja","日付表示形式"
"widget","lb_dateTimeFormat","ALL","zh","日期表示形式"
"widget","lb_decreaseitem","ALL","ALL","Decrease item"
"widget","lb_decreaseitem","ALL","ja","表示件数を減らす"
"widget","lb_decreaseitem","ALL","zh","减少表示条数"
"widget","lb_descDisplay","ALL","ALL","Display detail"
"widget","lb_descDisplay","ALL","ja","詳細を表示"
"widget","lb_descDisplay","ALL","zh","表示详细"
"widget","lb_detailDisplayMode","ALL","ALL","Detail display mode"
"widget","lb_detailDisplayMode","ALL","ja","詳細表示モード"
"widget","lb_detailDisplayMode","ALL","zh","详细表示模式"
"widget","lb_displayModeKey","ALL","ALL","Display by time/category"
"widget","lb_displayModeKey","ALL","ja","時間順表示(time)/カテゴリ別表示(category)"
"widget","lb_displayModeKey","ALL","zh","按时间顺序表示(time)/按分类表示(category)"
"widget","lb_displayTitle","ALL","ALL","Display title"
"widget","lb_displayTitle","ALL","ja","タイトルを表示"
"widget","lb_displayTitle","ALL","zh","表示标题"
"widget","lb_displayspeed","ALL","ALL","Speed"
"widget","lb_displayspeed","ALL","ja","表示スピード"
"widget","lb_displayspeed","ALL","zh","表示速度"
"widget","lb_doLineFeed","ALL","ALL","Line break"
"widget","lb_doLineFeed","ALL","ja","改行する"
"widget","lb_doLineFeed","ALL","zh","换行"
"widget","lb_doShowDatetime","ALL","ALL","Show date/time"
"widget","lb_doShowDatetime","ALL","ja","日付を表示する"
"widget","lb_doShowDatetime","ALL","zh","表示日期"
"widget","lb_filterByCategory","ALL","ALL","Filter by category"
"widget","lb_filterByCategory","ALL","ja","カテゴリで絞り込み"
"widget","lb_filterByCategory","ALL","zh","以类别过滤"
"widget","lb_filterByCategoryDescription","ALL","ALL","A filtering condition by category of the RSS item is specified. <br/>Only RSS item that is exactly the same phrase as the character string specified by the entry/category/@term attribute of ATOM or the item/category element of RSS is displayed."
"widget","lb_filterByCategoryDescription","ALL","ja","RSSアイテムのカテゴリによる絞り込み条件を指定します。<br/>ATOM の entry/category/@term 属性またはRSSの item/category 要素が指定した文字列と完全一致するRSSアイテムのみが表示されます。"
"widget","lb_filterByCategoryDescription","ALL","zh","指定RSS项的类别过滤条件。<br/>和指定的ATOM 的 entry/category/@term 属性或RSS的 item/category 要素的文字列完全一致RSS项将被表示"
"widget","lb_filterByCreator","ALL","ALL","Filter by creator"
"widget","lb_filterByCreator","ALL","ja","作者で絞り込み"
"widget","lb_filterByCreator","ALL","zh","以作者过滤"
"widget","lb_filterByCreatorDescription","ALL","ALL","A filtering condition by author name of the RSS item is specified. <br/>Only a RSS item that starts by the character string specified by the author name is displayed."
"widget","lb_filterByCreatorDescription","ALL","ja","RSSアイテムの作者名による絞り込み条件を指定します。<br/>作者名が指定した文字列で始まるRSSアイテムのみが表示されます。"
"widget","lb_filterByCreatorDescription","ALL","zh","指定RSS项的作者名的过滤条件<br/>只有以指定的作者名开始的RSS项被表示"
"widget","lb_filterByTitle","ALL","ALL","Filter by title"
"widget","lb_filterByTitle","ALL","ja","タイトルで絞り込み"
"widget","lb_filterByTitle","ALL","zh","以标题过滤"
"widget","lb_filterByTitleDescription","ALL","ALL","A filtering condition by title of the RSS item is specified. <br/>Only a RSS item that agrees with the condition specified by the title is displayed. <br/>The following descriptions can be used. <br/> - AND retrieval: \""A B\"" (A and B are included)<br/> - OR retrieval: \""A OR B\"" (A or B is included)<br/> - NOT retrieval: \""-A\"" (A is not included )<br/> - Priority condition by parentheses: \""(A OR B) C\"" (A or B is included and C is included )<br/>Usage example: ( Tokyo OR Osaka ) News -Society"
"widget","lb_filterByTitleDescription","ALL","ja","RSSアイテムのタイトルによる絞り込み条件を指定します。<br/>タイトルが指定した条件に合致するRSSアイテムのみが表示されます。<br/>以下の記述が使用できます。<br/>・AND検索： 「A B」 （AおよびBを含む）<br/>・OR検索： 「A OR B」 （AまたはBを含む）<br/>・NOT検索： 「-A」 （Aを含まない）<br/>・括弧による優先条件： 「(A OR B) C」 （AまたはBを含み、かつCを含む）<br/>使用例： (東京 OR 大阪) ニュース -社会"
"widget","lb_filterByTitleDescription","ALL","zh","指定RSS项的标题的过滤条件。<br/>只有和指定的标题一致的一致的RSS项被表示<br/>能够使用下面的描述。<br/>?AND搜索： 「A B」 （包含A和B）<br/>?OR搜索： 「A OR B」 （包含A或者B）<br/>?NOT搜索： 「-A」 （不包含A）<br/>?括号的优先条件： 「(A OR B) C」 （包含A或者B、并且包含C）<br/>使用例： (东京 OR 大阪) 新闻 -社会"
"widget","lb_headerLinkDisplay","ALL","ALL","Header link display"
"widget","lb_headerLinkDisplay","ALL","ja","ヘッダリンク表示先"
"widget","lb_headerLinkDisplay","ALL","zh","表示头连接"
"widget","lb_heightPixel","ALL","ALL","Height"
"widget","lb_heightPixel","ALL","ja","高さ（ピクセル）"
"widget","lb_heightPixel","ALL","zh","高度"
"widget","lb_helpKey","ALL","ALL","Help(H)"
"widget","lb_helpKey","ALL","ja","ヘルプ(H)"
"widget","lb_helpKey","ALL","zh","帮助(H)"
"widget","lb_iCalSetting","ALL","ALL","iCalendar configuration"
"widget","lb_iCalSetting","ALL","ja","iCal設定"
"widget","lb_iCalSetting","ALL","zh","iCalendar 设定"
"widget","lb_iframeview","ALL","ALL","Show all items"
"widget","lb_iframeview","ALL","ja","全文表示"
"widget","lb_iframeview","ALL","zh","全文表示"
"widget","lb_iframeviewkey","ALL","ALL","Full display(M)"
"widget","lb_iframeviewkey","ALL","ja","全文表示(M)"
"widget","lb_iframeviewkey","ALL","zh","全文表示(M)"
"widget","lb_increaseitem","ALL","ALL","Increase item"
"widget","lb_increaseitem","ALL","ja","表示件数を増やす"
"widget","lb_increaseitem","ALL","zh","增加表示条数"
"widget","lb_inline","ALL","ALL","inline"
"widget","lb_inline","ALL","ja","インライン"
"widget","lb_inline","ALL","zh","内联"
"widget","lb_itemDisplayMode","ALL","ALL","Contents display mode"
"widget","lb_itemDisplayMode","ALL","ja","コンテンツ表示モード"
"widget","lb_itemDisplayMode","ALL","zh","内容表示模式"
"widget","lb_items0","ALL","ALL","0"
"widget","lb_items0","ALL","ja","0件"
"widget","lb_items0","ALL","zh","0条"
"widget","lb_items1","ALL","ALL","1"
"widget","lb_items1","ALL","ja","1件"
"widget","lb_items1","ALL","zh","1条"
"widget","lb_items10","ALL","ALL","10"
"widget","lb_items10","ALL","ja","10件"
"widget","lb_items10","ALL","zh","10条"
"widget","lb_items2","ALL","ALL","2"
